symbol,strategy,params,L,train_net_return,train_CAGR,train_MDD,train_Sharpe,train_trades,test_net_return,test_CAGR,test_MDD,test_Sharpe,test_win_rate,test_trades,fees_paid,funding_paid,funding_coverage,liquidated,turnover,train_gate,gate,train_all_pass,all_pass,selected_L,exploratory
SOXSUSDT,B3_session,"{""which"": ""hour_55_long"", ""window"": 3}",5,0.4751159843970918,10.152377042288586,0.42049071399741744,1.773123709917279,8,35.71510925911741,364776893122990.4,0.531207318623194,3.0476813538304093,0.5,6,84.59745165761232,0.0,0.12566560170394037,False,67892.39027672526,"{""all_pass"": false, ""bankruptcy_probability"": 0.112, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 131.6840606347852, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.325, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 62.736883833589005, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
SOXSUSDT,B3_session,"{""which"": ""hour_55_long"", ""window"": 3}",3,0.3504568553473948,5.448802523770542,0.27286645223992134,1.7725474105648855,8,26.6540199530209,26098574365428.344,0.32998488643517565,3.0478298501839785,0.5,6,41.90108948287805,0.0,0.12566560170394037,False,33627.07817376156,"{""all_pass"": false, ""bankruptcy_probability"": 0.01, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 188.64958788669784, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.115, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 131.8361000727666, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
SOXSUSDT,B3_session,"{""which"": ""hour_55_long"", ""window"": 3}",2,0.2521488153976268,3.0349678502021593,0.18918351204840755,1.769416952126943,8,18.632152018939717,1076498589475.0063,0.22376865084233377,3.0479961683059393,0.5,6,22.30679814216471,0.0,0.12566560170394037,False,17901.97949958816,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 222.63209411556377, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.017, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 182.829625058309, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
UNHUSDT,B1_tsmom_ma,"{""fast"": 10, ""slow"": 50}",10,-1.0,-1.0,1.0,-1.850376951249677,1,12.243217156798723,14066.12702879054,0.6183325171068905,4.408692634183177,1.0,2,9.266733224815503,-106.7561715039858,0.11393477340110122,False,9133.961419857931,"{""all_pass"": false, ""bankruptcy_probability"": 1.0, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 121.59392662675198, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 310.3565871154569, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
MRVLUSDT,B1_tsmom_ma,"{""fast"": 10, ""slow"": 50}",3,-1.0,-1.0,1.0,-6.780834123729929,0,9.51240352493884,1042.8019671321056,0.8255139841697317,3.156409370932383,1.0,2,10.318282489261172,308.32086533739573,0.09106296547054842,False,12897.853111576464,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 300.0, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 748.0100216968355, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
MRVLUSDT,B1_tsmom_ma,"{""fast"": 10, ""slow"": 50}",5,-1.0,-1.0,1.0,-8.255061954805397,0,8.400312988523979,749.1506233143131,0.9757878741175668,3.0021239526596637,1.0,2,12.338285704234256,1284.6258838311148,0.09106296547054842,False,15422.85713029282,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 300.0, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 1235.7598033549598, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
MRVLUSDT,B5_cross_section,"{""lookback"": 20, ""top"": 3, ""bottom"": 3, ""rebalance"": ""weekly""}",5,-0.13758560363827166,-0.25286997719099,0.47829735197763457,-0.03499900592596507,1,7.712138554104934,598.2363753703875,0.7798035511562093,3.3145026061529195,0.6666666666666666,3,44.61720894125628,66.39759051515247,0.09106296547054842,False,55771.51117657035,"{""test_net_positive"": false, ""mdd_le_25"": false, ""bootstrap_floor_gt_300"": false, ""bankruptcy_probability_lt_5"": true, ""trades_ge_15"": false, ""sign_preserved"": true, ""bootstrap_p05_equity"": 258.7243189085185, ""bankruptcy_probability"": 0.0, ""all_pass"": false}","{""test_net_positive"": true, ""mdd_le_25"": false, ""bootstrap_floor_gt_300"": false, ""bankruptcy_probability_lt_5"": false, ""trades_ge_15"": false, ""sign_preserved"": false, ""bootstrap_p05_equity"": 60.32046287594545, ""bankruptcy_probability"": 0.371, ""all_pass"": false}",False,False,,False
UNHUSDT,B1_tsmom_ma,"{""fast"": 10, ""slow"": 50}",7,-1.0,-1.0,1.0,-2.0257519083533864,1,7.02437646725944,2205.815865467515,0.464219432401097,4.428382184683835,1.0,2,6.46201994069586,-51.25818708500677,0.11393477340110122,False,6369.433477874158,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 183.6432663693572, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 307.79559876591344, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
SOXSUSDT,B0_buy_hold,"{""direction"": 1}",1,-0.7613679547051044,-0.9998621076327252,0.829177694515673,-5.000055770939345,1,6.56804069972606,151211535.73603103,0.5234084641567442,3.0222450715842273,1.0,1,0.373815613117162,-11.064573776708672,0.12566560170394037,False,300.0,"{""all_pass"": false, ""bankruptcy_probability"": 1.0, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 71.58961358846867, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 2270.412209917818, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
MRVLUSDT,B1_tsmom_ma,"{""fast"": 10, ""slow"": 50}",2,-0.9291997941708688,-0.9945649172964562,0.9357427477155036,-4.637488455492253,8,5.68888381723672,273.4776262162717,0.6353887295247647,3.2339624592459963,1.0,2,5.1682235149592515,107.75278058949645,0.09106296547054842,False,6460.279393699064,"{""all_pass"": false, ""bankruptcy_probability"": 0.999, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 7.101018459092096, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 563.7026989731332, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
ARMUSDT,B1_tsmom_ma,"{""fast"": 10, ""slow"": 50}",3,-1.0,-1.0,1.0,-3.8775140248035496,0,5.068182743218655,198.34041370123785,0.7572211169514473,3.1474529301952736,0.6666666666666666,3,7.391889964808778,103.78309226238275,0.0905114401076716,False,9239.862456010971,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 300.0, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.103, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 215.30931605306347, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
MRVLUSDT,B5_cross_section,"{""lookback"": 20, ""top"": 3, ""bottom"": 3, ""rebalance"": ""weekly""}",3,-0.026628003607742534,-0.05176532146729318,0.3087191331132777,0.08231694782068807,1,4.748239318167846,174.40634681105922,0.516774763307089,3.4066238155562094,0.6666666666666666,3,14.281705533169113,11.96886939415522,0.09106296547054842,False,17852.13191646139,"{""test_net_positive"": false, ""mdd_le_25"": false, ""bootstrap_floor_gt_300"": false, ""bankruptcy_probability_lt_5"": true, ""trades_ge_15"": false, ""sign_preserved"": true, ""bootstrap_p05_equity"": 292.01159891767725, ""bankruptcy_probability"": 0.0, ""all_pass"": false}","{""test_net_positive"": true, ""mdd_le_25"": false, ""bootstrap_floor_gt_300"": false, ""bankruptcy_probability_lt_5"": false, ""trades_ge_15"": false, ""sign_preserved"": false, ""bootstrap_p05_equity"": 195.68887274134156, ""bankruptcy_probability"": 0.12, ""all_pass"": false}",False,False,,False
EWHUSDT,B2_mean_reversion,"{""lookback"": 24, ""max_hold"": 48, ""z_entry"": 2}",10,0.039760339865291705,0.273652199549526,0.6904041719739696,1.3390255959313786,43,4.101216639944542,3849662.486879261,0.27481413441331004,7.113749822577083,0.6944444444444444,36,910.635738336128,38.550421457366326,0.12566560170394037,False,528936.2844687782,"{""all_pass"": false, ""bankruptcy_probability"": 0.349, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 77.01216910716485, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.001, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 514.0956414949671, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,True
UNHUSDT,B1_tsmom_ma,"{""fast"": 10, ""slow"": 50}",5,-0.8369933305146994,-0.9885572526489975,0.88979871540716,-1.0586482483435165,3,4.05897044916686,399.90399165145703,0.35299674782013846,4.436706724424681,1.0,2,4.602656591357412,-26.68987456031047,0.11393477340110122,False,4536.710695602269,"{""all_pass"": false, ""bankruptcy_probability"": 1.0, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 27.000559478651844, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 305.82580792050067, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
ARMUSDT,B3_session,"{""which"": ""hour_9_long"", ""window"": 3}",10,0.47370209825182186,1.1356331926837542,0.5568357843230005,1.0325685885526275,27,3.9237938555745977,106.9109521382043,0.3880281364092957,2.8019797331561684,0.5555555555555556,18,192.6980995239124,4.754788656779513,0.0905114401076716,False,240872.6244048905,"{""all_pass"": false, ""bankruptcy_probability"": 0.229, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 99.04258326774622, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.085, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 244.36797426485805, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,False
UNHUSDT,B0_buy_hold,"{""direction"": 1}",5,-1.0,-1.0,1.0,-2.5006525480516393,0,3.9012563745209192,355.6044641842675,0.35299674782013857,4.437464323732916,1.0,1,1.5218040889688207,-25.857814181426676,0.11393477340110122,False,1500.0,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 300.0, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 1470.3769123562759, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
MSTRUSDT,B1_donchian,"{""lookback"": 20}",3,-0.6723543573401418,-0.8778616977166724,0.924485561631938,0.02809607325170453,95,3.873085192002006,86.83715062230158,0.595017137034935,3.0475656924745786,0.4426229508196721,61,193.27552759430907,28.8209685260118,0.08711139896373057,False,241594.40949288648,"{""all_pass"": false, ""bankruptcy_probability"": 0.815, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 13.837118498175817, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.249, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 142.25828661354288, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,False
ORCLUSDT,B5_cross_section,"{""lookback"": 20, ""top"": 3, ""bottom"": 3, ""rebalance"": ""weekly""}",10,0.0,0.0,0.0,0.0,0,3.7946030347348234,100.20474328522543,0.6492977486533179,3.271857950232869,1.0,1,13.9998460517778,-51.85241933721921,0.09078636517043537,False,17499.80756472225,"{""test_net_positive"": false, ""mdd_le_25"": true, ""bootstrap_floor_gt_300"": false, ""bankruptcy_probability_lt_5"": true, ""trades_ge_15"": false, ""sign_preserved"": true, ""bootstrap_p05_equity"": 300.0, ""bankruptcy_probability"": 0.0, ""all_pass"": false}","{""test_net_positive"": true, ""mdd_le_25"": false, ""bootstrap_floor_gt_300"": true, ""bankruptcy_probability_lt_5"": true, ""trades_ge_15"": false, ""sign_preserved"": true, ""bootstrap_p05_equity"": 1438.380910420447, ""bankruptcy_probability"": 0.0, ""all_pass"": false}",False,False,,False
ARMUSDT,B1_tsmom_ma,"{""fast"": 10, ""slow"": 50}",2,-0.6345430467029732,-0.8604906834247184,0.702746595886393,-1.1064551058936998,7,3.7206886004440554,94.35431349242627,0.5595079335556159,3.170007713796425,0.6666666666666666,3,4.528543016675618,43.50164244258749,0.0905114401076716,False,5660.678770844522,"{""all_pass"": false, ""bankruptcy_probability"": 0.73, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 24.95599898757973, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.03, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 250.13031397327364, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
MRVLUSDT,B3_session,"{""which"": ""hour_39_long"", ""window"": 3}",10,-0.014225778547703238,-0.027823669298191023,0.477863795917145,0.36791100109533137,26,3.4646940909755504,82.13985665854241,0.3041625609787961,2.408803953630374,0.5555555555555556,18,241.87729377515174,0.0,0.09106296547054842,False,302346.61721893965,"{""all_pass"": false, ""bankruptcy_probability"": 0.18, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 121.3296880041152, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.022, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 302.8694491881128, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,False
MSTRUSDT,B1_donchian,"{""lookback"": 20}",5,-0.9619568626373984,-0.9978877635440008,0.9917417266435976,-0.028209936830592235,95,3.1653566554292114,55.37502655744744,0.8071399051701245,2.9033387622899336,0.4262295081967213,61,315.3658814337151,36.709235376694046,0.08711139896373057,False,394207.3517921439,"{""all_pass"": false, ""bankruptcy_probability"": 0.964, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 0.48693558306289536, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.549, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 32.46741872552647, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,False
ARMUSDT,B1_tsmom_ma,"{""fast"": 20, ""slow"": 100}",3,-1.0,-1.0,1.0,-3.8775140248035496,0,2.9555217913926786,55.72812659558792,0.8560340202863175,2.7665445281403422,1.0,1,0.7200000000000001,218.26069185854038,0.0905114401076716,False,900.0,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 300.0, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 1186.6565374178035, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
UNHUSDT,B1_tsmom_ma,"{""fast"": 20, ""slow"": 100}",10,-1.0,-1.0,1.0,-2.8044144999195963,0,2.8593762392999897,146.38590492178983,0.6183325171068903,3.000479082970518,0.5,2,6.165349769677176,-31.111188982474772,0.11393477340110122,False,6077.0139346794995,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 300.0, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.258, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 78.0976225416534, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
MRVLUSDT,B1_tsmom_ma,"{""fast"": 20, ""slow"": 100}",3,-1.0,-1.0,1.0,-6.780834123729929,0,2.8138497831424356,51.196143116852596,0.8775923737995116,2.4291969038097276,1.0,1,0.7200000000000001,326.5704628152703,0.09106296547054842,False,900.0,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 300.0, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 1144.1549349427307, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
ORCLUSDT,B5_cross_section,"{""lookback"": 20, ""top"": 3, ""bottom"": 3, ""rebalance"": ""weekly""}",7,0.0,0.0,0.0,0.0,0,2.724643749744011,47.102422263138195,0.4747788965324896,3.522304713073709,1.0,1,7.972640285166873,-23.976527812672632,0.09078636517043537,False,9965.800356458592,"{""test_net_positive"": false, ""mdd_le_25"": true, ""bootstrap_floor_gt_300"": false, ""bankruptcy_probability_lt_5"": true, ""trades_ge_15"": false, ""sign_preserved"": true, ""bootstrap_p05_equity"": 300.0, ""bankruptcy_probability"": 0.0, ""all_pass"": false}","{""test_net_positive"": true, ""mdd_le_25"": false, ""bootstrap_floor_gt_300"": true, ""bankruptcy_probability_lt_5"": true, ""trades_ge_15"": false, ""sign_preserved"": true, ""bootstrap_p05_equity"": 1117.3931249232032, ""bankruptcy_probability"": 0.0, ""all_pass"": false}",False,False,,False
MRVLUSDT,B5_cross_section,"{""lookback"": 20, ""top"": 3, ""bottom"": 3, ""rebalance"": ""weekly""}",2,0.0016513702375144934,0.0032548862374228715,0.21330368885359408,0.14802883368662573,1,2.713876204082968,47.256390430323336,0.36412685992795235,3.4594757330410104,0.6666666666666666,3,6.3681754575550436,3.5618167544203274,0.09106296547054842,False,7960.219321943804,"{""test_net_positive"": true, ""mdd_le_25"": true, ""bootstrap_floor_gt_300"": true, ""bankruptcy_probability_lt_5"": true, ""trades_ge_15"": false, ""sign_preserved"": true, ""bootstrap_p05_equity"": 300.49541107125435, ""bankruptcy_probability"": 0.0, ""all_pass"": false}","{""test_net_positive"": true, ""mdd_le_25"": false, ""bootstrap_floor_gt_300"": false, ""bankruptcy_probability_lt_5"": true, ""trades_ge_15"": false, ""sign_preserved"": true, ""bootstrap_p05_equity"": 267.4012121148237, ""bankruptcy_probability"": 0.0, ""all_pass"": false}",False,False,,False
MSTRUSDT,B1_donchian,"{""lookback"": 20}",2,-0.37150200506700615,-0.5831941722178056,0.8032370904441145,0.05862570600840801,95,2.6636389367410804,38.22576146617444,0.43735516905880256,3.1074972779630694,0.4426229508196721,61,105.94832517352756,19.279655161638374,0.08711139896373057,False,132435.40646690945,"{""all_pass"": false, ""bankruptcy_probability"": 0.581, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 50.35399703671242, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.091, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 221.37191734804443, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,False
ARMUSDT,B1_tsmom_ma,"{""fast"": 20, ""slow"": 100}",2,-0.3686349411681771,-0.5933604158880637,0.5762000201421493,-0.17465090790273596,2,2.5581053858079397,40.56761720330724,0.6838679801446248,2.785167121880449,1.0,1,0.48000000000000004,72.57860441941236,0.0905114401076716,False,600.0,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 170.48299008505523, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 1067.4316157423818, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
ARMUSDT,B3_session,"{""which"": ""hour_9_long"", ""window"": 3}",7,0.382710479728704,0.8852473670636503,0.42347549196409284,0.9782159338532269,27,2.4174925636086253,35.92582392949662,0.28510041720640866,2.812477479644946,0.5555555555555556,18,107.91637133525424,3.1309070952778337,0.0905114401076716,False,134895.46416906777,"{""all_pass"": false, ""bankruptcy_probability"": 0.104, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 144.9069568278598, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.022, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 281.2158357201786, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,False
EWHUSDT,B2_mean_reversion,"{""lookback"": 24, ""max_hold"": 48, ""z_entry"": 2}",7,0.1893736786917697,1.9326581677530386,0.5199519597547579,1.4695763925155925,43,2.4139567055846274,91696.26432669323,0.18762039576159917,7.337446792554933,0.6944444444444444,36,485.74148161408556,17.735631619089396,0.12566560170394037,False,282139.4808935983,"{""all_pass"": false, ""bankruptcy_probability"": 0.14, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 134.0598042720897, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": true}","{""all_pass"": true, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 469.4470623099919, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,True
MRVLUSDT,B1_tsmom_ma,"{""fast"": 20, ""slow"": 100}",2,-1.0,-1.0,1.0,-4.44359949666625,0,2.404831265982168,36.33156223706559,0.7077366903351794,2.447411752609389,1.0,1,0.48000000000000004,116.66801607144242,0.09106296547054842,False,600.0,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 300.0, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 1021.4493797946504, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
